timestamp,roll,pitch,yaw,flex
50563,2.99,0.06,23008.38,339
50573,2.99,0.06,23013.37,339
50583,2.99,0.06,23018.35,340
50593,2.99,0.06,23023.33,339
50603,2.99,0.06,23028.31,339
50613,2.99,0.06,23033.29,339
50623,2.99,0.06,23038.28,335
50633,2.99,0.06,23043.26,335
50643,2.99,0.06,23048.25,334
50653,2.99,0.06,23053.23,336
50663,3,0.05,23058.21,338
50673,3,0.05,23063.2,339
50683,3,0.06,23068.18,339
50693,3,0.06,23073.16,340
50703,3,0.06,23078.14,341
50713,2.99,0.07,23083.12,336
50723,2.99,0.07,23088.1,336
50733,3,0.07,23093.08,336
50743,3,0.07,23098.06,335
50753,3,0.07,23103.04,335
50763,2.99,0.06,23108.03,330
50773,2.99,0.06,23113.01,330
50783,2.98,0.06,23117.99,327
50793,2.98,0.06,23122.98,327
50803,2.98,0.06,23127.96,328
50813,2.99,0.06,23132.95,326
50823,2.99,0.07,23137.93,323
50833,3,0.07,23142.91,323
50843,2.99,0.07,23147.89,320
50853,2.99,0.07,23152.88,321
50863,2.99,0.06,23157.86,320
50873,2.99,0.06,23162.85,323
50883,2.99,0.06,23167.83,323
50893,2.99,0.06,23172.81,323
50903,3,0.06,23177.8,323
50913,3,0.06,23182.78,321
50923,3.01,0.06,23187.76,320
50933,3.01,0.06,23192.74,319
50943,3.01,0.06,23197.72,320
50953,3,0.06,23202.7,323
50963,3,0.06,23207.68,320
50973,2.99,0.06,23212.67,318
50983,2.99,0.07,23217.65,318
50993,2.99,0.07,23222.64,319
51003,2.99,0.07,23227.63,319
51013,2.99,0.07,23232.61,318
51023,3,0.07,23237.59,319
51033,3,0.06,23242.58,319
51043,3,0.06,23247.56,319
51053,roll,pitch,yaw,320
51063,3,0.06,23253.04,320
51073,3,0.06,23257.52,321
51083,2.99,0.06,23262.5,320
51093,2.99,0.06,23267.48,320
51103,2.99,0.06,23272.46,320
51113,2.99,0.07,23277.45,320
51123,2.99,0.07,23282.43,320
51133,2.99,0.07,23287.41,320
51143,2.99,0.07,23292.39,320
51153,2.99,0.07,23297.37,320
51163,2.99,0.06,23302.36,321
51173,2.98,0.06,23307.34,321
51183,2.98,0.06,23312.32,320
51193,2.98,0.06,23317.31,320
51203,2.98,0.06,23322.29,319
51213,2.98,0.07,23327.28,321
51223,2.99,0.07,23332.26,317
51233,2.99,0.07,23337.24,308
51243,2.98,0.07,23342.22,312
51253,2.98,0.07,23347.21,320
51263,2.98,0.07,23352.19,316
51273,2.98,0.07,23357.17,319
51283,2.98,0.06,23362.16,316
51293,2.97,0.06,23367.14,316
51303,2.97,0.06,23372.13,316
51313,2.97,0.06,23377.11,316
51323,2.97,0.06,23382.09,314
51333,2.98,0.07,23387.07,316
51343,2.99,0.07,23392.05,316
51353,2.99,0.07,23397.03,317
51363,3,0.07,23402.01,316
51373,3,0.07,23406.99,315
